Restaurant Name,Zip Code,Inspection Date,Score,Address,Facility ID,Process Description
7-Eleven 36559H,78734,01/28/2015,89,"3636 N FM 620 RD
AUSTIN, TX 78734
",10874261,Routine Inspection
7-Eleven 36559H,78734,09/12/2014,89,"3636 N FM 620 RD
AUSTIN, TX 78734
",10874261,Routine Inspection
7-Eleven 36559H,78734,08/22/2013,88,"3636 N FM 620 RD
AUSTIN, TX 78734
",10874261,Routine Inspection
7-Eleven 36559H,78734,03/11/2014,77,"3636 N FM 620 RD
AUSTIN, TX 78734
",10874261,Routine Inspection
7-Eleven  #36561,78758,03/02/2015,85,"1822 RUTLAND DR
AUSTIN, TX 78758
(30.37864, -97.711798)",10874404,Routine Inspection
7-Eleven  #36561,78758,10/13/2014,95,"1822 RUTLAND DR
AUSTIN, TX 78758
(30.37864, -97.711798)",10874404,Routine Inspection
7-Eleven  #36561,78758,07/16/2015,93,"1822 RUTLAND DR
AUSTIN, TX 78758
(30.37864, -97.711798)",10874404,Routine Inspection
7-Eleven  #36561,78758,04/03/2014,93,"1822 RUTLAND DR
AUSTIN, TX 78758
(30.37864, -97.711798)",10874404,Routine Inspection
7-Eleven  #36561,78758,08/28/2013,97,"1822 RUTLAND DR
AUSTIN, TX 78758
(30.37864, -97.711798)",10874404,Routine Inspection
7-Eleven #36562H,78744,10/28/2014,85,"6422 S US 183 HWY
AUSTIN, TX 78744
",10874472,Routine Inspection
7-Eleven #36562H,78744,10/25/2013,72,"6422 S US 183 HWY
AUSTIN, TX 78744
",10874472,Routine Inspection
7-Eleven #36562H,78744,04/23/2014,87,"6422 S US 183 HWY
AUSTIN, TX 78744
",10874472,Routine Inspection
7-Eleven #36562H,78744,03/25/2015,72,"6422 S US 183 HWY
AUSTIN, TX 78744
",10874472,Routine Inspection
7-Eleven #36562H,78744,01/29/2015,78,"6422 S US 183 HWY
AUSTIN, TX 78744
",10874472,Routine Inspection
7 Eleven #36575,78660,03/05/2015,86,"15829 N IH 35 SVRD NB
AUSTIN, TX 78660
",10874330,Routine Inspection
7 Eleven #36575,78660,09/09/2014,76,"15829 N IH 35 SVRD NB
AUSTIN, TX 78660
",10874330,Routine Inspection
7 Eleven #36575,78660,03/14/2014,93,"15829 N IH 35 SVRD NB
AUSTIN, TX 78660
",10874330,Routine Inspection
7 Eleven #36575,78660,08/22/2013,89,"15829 N IH 35 SVRD NB
AUSTIN, TX 78660
",10874330,Routine Inspection
7-Eleven  #36600,78753,10/08/2014,92,"1625 E PARMER LN
AUSTIN, TX 78753
(30.387129, -97.648964)",10874919,Routine Inspection
7-Eleven  #36600,78753,03/27/2015,85,"1625 E PARMER LN
AUSTIN, TX 78753
(30.387129, -97.648964)",10874919,Routine Inspection
7-Eleven  #36600,78753,03/27/2014,90,"1625 E PARMER LN
AUSTIN, TX 78753
(30.387129, -97.648964)",10874919,Routine Inspection
7-Eleven  #36600,78753,09/03/2013,85,"1625 E PARMER LN
AUSTIN, TX 78753
(30.387129, -97.648964)",10874919,Routine Inspection
7 Eleven # 36610A,78758,05/28/2015,90,"2616 W BRAKER LN
AUSTIN, TX 78758
(30.3911, -97.721166)",11126657,Routine Inspection
7 Eleven # 36610A,78758,03/21/2015,79,"2616 W BRAKER LN
AUSTIN, TX 78758
(30.3911, -97.721166)",11126657,Routine Inspection
7-Eleven  #36612,78752,11/27/2013,94,"6707 CAMERON RD
AUSTIN, TX 78752
(30.322529, -97.694403)",10874856,Routine Inspection
7-Eleven  #36612,78752,05/28/2014,85,"6707 CAMERON RD
AUSTIN, TX 78752
(30.322529, -97.694403)",10874856,Routine Inspection
7-Eleven  #36612,78752,11/14/2014,94,"6707 CAMERON RD
AUSTIN, TX 78752
(30.322529, -97.694403)",10874856,Routine Inspection
7-Eleven  #36612,78752,05/14/2015,90,"6707 CAMERON RD
AUSTIN, TX 78752
(30.322529, -97.694403)",10874856,Routine Inspection
7-Eleven 36616H,78728,02/26/2015,96,"14730 N IH 35 SVRD SB
AUSTIN, TX 78728
",10874397,Routine Inspection
7-Eleven 36616H,78728,05/05/2014,100,"14730 N IH 35 SVRD SB
AUSTIN, TX 78728
",10874397,Routine Inspection
7-Eleven 36616H,78728,10/30/2014,87,"14730 N IH 35 SVRD SB
AUSTIN, TX 78728
",10874397,Routine Inspection
7-Eleven 36630H,78757,03/11/2014,93,"7844 BURNET RD
AUSTIN, TX 78757
(30.356026, -97.730948)",10874885,Routine Inspection
7-Eleven 36630H,78757,09/11/2014,100,"7844 BURNET RD
AUSTIN, TX 78757
(30.356026, -97.730948)",10874885,Routine Inspection
7-Eleven 36630H,78757,02/10/2015,85,"7844 BURNET RD
AUSTIN, TX 78757
(30.356026, -97.730948)",10874885,Routine Inspection
7-Eleven # 36636H,78704,07/30/2014,91,"1320 E OLTORF ST
AUSTIN, TX 78704
(30.234032, -97.742436)",10874830,Routine Inspection
7-Eleven # 36636H,78704,07/29/2013,94,"1320 E OLTORF ST
AUSTIN, TX 78704
(30.234032, -97.742436)",10874830,Routine Inspection
7-Eleven # 36636H,78704,01/27/2014,93,"1320 E OLTORF ST
AUSTIN, TX 78704
(30.234032, -97.742436)",10874830,Routine Inspection
7-Eleven # 36636H,78704,02/17/2015,84,"1320 E OLTORF ST
AUSTIN, TX 78704
(30.234032, -97.742436)",10874830,Routine Inspection
7-Eleven 36641H,78745,04/30/2015,75,"3431 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.213509, -97.829972)",10874724,Routine Inspection
7-Eleven 36641H,78745,10/27/2014,79,"3431 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.213509, -97.829972)",10874724,Routine Inspection
7-Eleven 36641H,78745,04/30/2014,93,"3431 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.213509, -97.829972)",10874724,Routine Inspection
7-Eleven 36641H,78745,10/22/2013,91,"3431 W WILLIAM CANNON DR
AUSTIN, TX 78745
(30.213509, -97.829972)",10874724,Routine Inspection
7-Eleven  #413,78758,07/22/2014,90,"9061 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.373953, -97.727233)",10874899,Routine Inspection
7-Eleven  #413,78758,01/08/2015,80,"9061 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.373953, -97.727233)",10874899,Routine Inspection
7-Eleven  #413,78758,05/01/2015,96,"9061 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.373953, -97.727233)",10874899,Routine Inspection
7-Eleven  #413,78758,01/09/2014,83,"9061 RESEARCH BLVD NB
AUSTIN, TX 78758
(30.373953, -97.727233)",10874899,Routine Inspection
7-Eleven Convenience Store,78705,12/31/2014,76,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.29053, -97.74133)",10041113,Routine Inspection
7-Eleven Convenience Store,78705,01/03/2014,97,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.29053, -97.74133)",10041113,Routine Inspection
7-Eleven Convenience Store,78705,07/07/2014,97,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.29053, -97.74133)",10041113,Routine Inspection
7-Eleven Convenience Store,78705,05/22/2015,94,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.29053, -97.74133)",10041113,Routine Inspection
7-Eleven Convenience Store,78705,06/28/2013,90,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.29053, -97.74133)",10041113,Routine Inspection
7-Eleven Convenience Store,78705,12/21/2012,92,"2600 GUADALUPE ST
AUSTIN, TX 78705
(30.29053, -97.74133)",10041113,Routine Inspection
7-Eleven Convenience Store #21884,78703,03/19/2015,93,"917 N LAMAR BLVD
AUSTIN, TX 78703
(30.274808, -97.752342)",10294642,Routine Inspection
7-Eleven Convenience Store #21884,78703,02/04/2013,97,"917 N LAMAR BLVD
AUSTIN, TX 78703
(30.274808, -97.752342)",10294642,Routine Inspection
7-Eleven Convenience Store #21884,78703,11/15/2013,83,"917 N LAMAR BLVD
AUSTIN, TX 78703
(30.274808, -97.752342)",10294642,Routine Inspection
7-Eleven Convenience Store #21884,78703,09/11/2014,77,"917 N LAMAR BLVD
AUSTIN, TX 78703
(30.274808, -97.752342)",10294642,Routine Inspection
7-Eleven Convenience Store #24008,78751,12/19/2013,94,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.318845, -97.730799)",10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,06/19/2013,97,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.318845, -97.730799)",10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,12/11/2014,92,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.318845, -97.730799)",10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,05/07/2015,81,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.318845, -97.730799)",10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,06/18/2014,96,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.318845, -97.730799)",10155839,Routine Inspection
7-Eleven Convenience Store #24008,78751,08/29/2012,100,"5101 N LAMAR BLVD
AUSTIN, TX 78751
(30.318845, -97.730799)",10155839,Routine Inspection
7-Eleven Convenience Store #25445,78753,11/15/2012,96,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.358015, -97.699886)",10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,01/21/2014,94,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.358015, -97.699886)",10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,07/26/2013,90,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.358015, -97.699886)",10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,06/11/2015,84,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.358015, -97.699886)",10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,02/03/2015,79,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.358015, -97.699886)",10221183,Routine Inspection
7-Eleven Convenience Store #25445,78753,08/12/2014,86,"8900 N LAMAR BLVD
AUSTIN, TX 78753
(30.358015, -97.699886)",10221183,Routine Inspection
7-Eleven Convenience Store #26353,78745,05/15/2013,88,"601 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.226246, -97.769736)",10184475,Routine Inspection
7-Eleven Convenience Store #26353,78745,01/13/2015,89,"601 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.226246, -97.769736)",10184475,Routine Inspection
7-Eleven Convenience Store #26353,78745,11/05/2012,91,"601 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.226246, -97.769736)",10184475,Routine Inspection
7-Eleven Convenience Store #26353,78745,07/07/2015,80,"601 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.226246, -97.769736)",10184475,Routine Inspection
7-Eleven Convenience Store #26353,78745,07/15/2014,89,"601 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.226246, -97.769736)",10184475,Routine Inspection
7-Eleven Convenience Store #26353,78745,12/02/2013,100,"601 W BEN WHITE BLVD EB
AUSTIN, TX 78745
(30.226246, -97.769736)",10184475,Routine Inspection
7-Eleven Convenience Store #34251,78758,07/08/2015,91,"9200 BURNET RD
AUSTIN, TX 78758
(30.375848, -97.725806)",10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,11/05/2014,87,"9200 BURNET RD
AUSTIN, TX 78758
(30.375848, -97.725806)",10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,05/28/2014,94,"9200 BURNET RD
AUSTIN, TX 78758
(30.375848, -97.725806)",10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,04/22/2013,92,"9200 BURNET RD
AUSTIN, TX 78758
(30.375848, -97.725806)",10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,11/14/2013,95,"9200 BURNET RD
AUSTIN, TX 78758
(30.375848, -97.725806)",10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,11/15/2012,100,"9200 BURNET RD
AUSTIN, TX 78758
(30.375848, -97.725806)",10394056,Routine Inspection
7-Eleven Convenience Store #34251,78758,03/23/2015,81,"9200 BURNET RD
AUSTIN, TX 78758
(30.375848, -97.725806)",10394056,Routine Inspection
7-Eleven Convenience Store #34253,78660,01/13/2015,97,"15010 FM 1825 RD
AUSTIN, TX 78660
",10723015,Routine Inspection
7-Eleven Convenience Store #34253,78660,05/21/2015,88,"15010 FM 1825 RD
AUSTIN, TX 78660
",10723015,Routine Inspection
7-Eleven Convenience Store #34253,78660,05/21/2013,91,"15010 FM 1825 RD
AUSTIN, TX 78660
",10723015,Routine Inspection
7-Eleven Convenience Store #34253,78660,10/08/2012,90,"15010 FM 1825 RD
AUSTIN, TX 78660
",10723015,Routine Inspection
7-Eleven Convenience Store #34253,78660,01/10/2014,90,"15010 FM 1825 RD
AUSTIN, TX 78660
",10723015,Routine Inspection
7-Eleven Convenience Store #34253,78660,07/10/2014,93,"15010 FM 1825 RD
AUSTIN, TX 78660
",10723015,Routine Inspection
7-Eleven Convenience Store #35801H,78754,01/21/2014,91,"9704 GILES LN
AUSTIN, TX 78754
",10761992,Routine Inspection
7-Eleven Convenience Store #35801H,78754,05/28/2013,79,"9704 GILES LN
AUSTIN, TX 78754
",10761992,Routine Inspection
7-Eleven Convenience Store #35801H,78754,07/10/2014,86,"9704 GILES LN
AUSTIN, TX 78754
",10761992,Routine Inspection
7-Eleven Convenience Store #35801H,78754,01/30/2015,87,"9704 GILES LN
AUSTIN, TX 78754
",10761992,Routine Inspection
7-Eleven Convenience Store #35805A,78753,11/21/2013,86,"13641 N IH 35 SVRD NB
AUSTIN, TX 78753
",10762439,Routine Inspection
7-Eleven Convenience Store #35805A,78753,10/13/2014,93,"13641 N IH 35 SVRD NB
AUSTIN, TX 78753
",10762439,Routine Inspection
7-Eleven Convenience Store #35805A,78753,04/29/2014,90,"13641 N IH 35 SVRD NB
AUSTIN, TX 78753
",10762439,Routine Inspection
7-Eleven Convenience Store #35805A,78753,03/27/2015,91,"13641 N IH 35 SVRD NB
AUSTIN, TX 78753
",10762439,Routine Inspection
7-Eleven Convenience Store #35808,78702,07/14/2014,85,"863 AIRPORT BLVD
AUSTIN, TX 78702
(30.259187, -97.69359)",10763641,Routine Inspection
7-Eleven Convenience Store #35808,78702,05/14/2015,96,"863 AIRPORT BLVD
AUSTIN, TX 78702
(30.259187, -97.69359)",10763641,Routine Inspection
7-Eleven Convenience Store #35808,78702,12/09/2014,86,"863 AIRPORT BLVD
AUSTIN, TX 78702
(30.259187, -97.69359)",10763641,Routine Inspection
7-Eleven Convenience Store #35808,78702,06/25/2013,85,"863 AIRPORT BLVD
AUSTIN, TX 78702
(30.259187, -97.69359)",10763641,Routine Inspection
7-Eleven Convenience Store # 36015,78705,09/03/2014,96,"2408 SAN GABRIEL ST
AUSTIN, TX 78705
(30.288811, -97.747753)",10991684,Routine Inspection
7-Eleven Convenience Store # 36015,78705,02/26/2015,93,"2408 SAN GABRIEL ST
AUSTIN, TX 78705
(30.288811, -97.747753)",10991684,Routine Inspection
7-Eleven Convenience Store # 36015,78705,03/05/2014,96,"2408 SAN GABRIEL ST
AUSTIN, TX 78705
(30.288811, -97.747753)",10991684,Routine Inspection
7-Eleven Convenience Store # 36015,78705,06/23/2015,94,"2408 SAN GABRIEL ST
AUSTIN, TX 78705
(30.288811, -97.747753)",10991684,Routine Inspection
7-Eleven Convenience Store # 36263A,78727,06/04/2014,94,"3801 W PARMER LN
AUSTIN, TX 78727
(30.424509, -97.713212)",11067024,Routine Inspection
7-Eleven Convenience Store # 36263A,78727,04/16/2015,93,"3801 W PARMER LN
AUSTIN, TX 78727
(30.424509, -97.713212)",11067024,Routine Inspection
7-Eleven Convenience Store # 36263A,78727,11/24/2014,97,"3801 W PARMER LN
AUSTIN, TX 78727
(30.424509, -97.713212)",11067024,Routine Inspection
7-Eleven Convenience Store #36273A,78731,10/23/2014,94,"3550 FAR WEST BLVD
AUSTIN, TX 78731
(30.353663, -97.753554)",11087894,Routine Inspection
7-Eleven Convenience Store #36273A,78731,03/19/2015,97,"3550 FAR WEST BLVD
AUSTIN, TX 78731
(30.353663, -97.753554)",11087894,Routine Inspection
7-Eleven Convenience Store # 36274A,78731,07/08/2015,97,"3324 NORTHLAND DR
AUSTIN, TX 78731
(30.337225558000057, -97.75659690799995)",11275155,Routine Inspection
7-Eleven Convenience Store # 36564A,78732,02/02/2015,100,"7002 N FM 620 RD
AUSTIN, TX 78732
",11066939,Routine Inspection
7-Eleven Convenience Store # 36564A,78732,07/01/2015,89,"7002 N FM 620 RD
AUSTIN, TX 78732
",11066939,Routine Inspection
7-Eleven Convenience Store # 36564A,78732,08/19/2014,97,"7002 N FM 620 RD
AUSTIN, TX 78732
",11066939,Routine Inspection
7-Eleven Convenience Store #36565H,78746,11/04/2014,76,"6111 FM 2244 RD
AUSTIN, TX 78746
",10874311,Routine Inspection
7-Eleven Convenience Store #36565H,78746,04/29/2014,92,"6111 FM 2244 RD
AUSTIN, TX 78746
",10874311,Routine Inspection
7-Eleven Convenience Store #36565H,78746,04/21/2015,93,"6111 FM 2244 RD
AUSTIN, TX 78746
",10874311,Routine Inspection
7-Eleven Convenience Store #36565H,78746,08/15/2013,92,"6111 FM 2244 RD
AUSTIN, TX 78746
",10874311,Routine Inspection
7-Eleven Convenience Store # 36586A,78748,09/11/2014,100,"9909 MANCHACA RD
AUSTIN, TX 78748
(30.17338, -97.82392)",11066982,Routine Inspection
7-Eleven Convenience Store # 36586A,78748,03/20/2015,77,"9909 MANCHACA RD
AUSTIN, TX 78748
(30.17338, -97.82392)",11066982,Routine Inspection
7-Eleven Convenience Store #36587A,78744,07/02/2015,95,"6515-3/4 S IH 35 SVRD NB
AUSTIN, TX 78744
",11151015,Routine Inspection
7-Eleven Convenience Store #36587A,78744,01/28/2015,100,"6515-3/4 S IH 35 SVRD NB
AUSTIN, TX 78744
",11151015,Routine Inspection
7-Eleven Convenience Store # 36588A,78753,07/11/2014,100,"1100 W PARMER LN
AUSTIN, TX 78753
(30.40796, -97.678721)",11067007,Routine Inspection
7-Eleven Convenience Store # 36588A,78753,01/09/2015,96,"1100 W PARMER LN
AUSTIN, TX 78753
(30.40796, -97.678721)",11067007,Routine Inspection
7-Eleven Convenience Store # 36588A,78753,06/01/2015,100,"1100 W PARMER LN
AUSTIN, TX 78753
(30.40796, -97.678721)",11067007,Routine Inspection
7-Eleven Convenience Store # 36589A,78729,04/28/2015,91,"10207 LAKE CREEK PKWY
AUSTIN, TX 78729
(30.461641, -97.792723)",11066959,Routine Inspection
7-Eleven Convenience Store # 36589A,78729,12/12/2014,93,"10207 LAKE CREEK PKWY
AUSTIN, TX 78729
(30.461641, -97.792723)",11066959,Routine Inspection
7-Eleven Convenience Store # 36589A,78729,07/29/2014,97,"10207 LAKE CREEK PKWY
AUSTIN, TX 78729
(30.461641, -97.792723)",11066959,Routine Inspection
7-Eleven Convenience Store #36592A,78759,04/08/2015,94,"12000 N MOPAC EXPY SB
AUSTIN, TX 78759
(30.409159, -97.715723)",11224954,Routine Inspection
7-Eleven Convenience Store #36597A,78749,10/17/2014,93,"5445 W US 290 HWY EB
AUSTIN, TX 78749
",11087909,Routine Inspection
7-Eleven Convenience Store #36597A,78749,04/03/2015,94,"5445 W US 290 HWY EB
AUSTIN, TX 78749
",11087909,Routine Inspection
7-Eleven Convenience Store # 36604A,78723,02/24/2015,100,"6518 ED BLUESTEIN BLVD
AUSTIN, TX 78723
(30.303264, -97.661019)",11196293,Routine Inspection
7-Eleven Convenience Store # 36604A,78723,07/14/2015,100,"6518 ED BLUESTEIN BLVD
AUSTIN, TX 78723
(30.303264, -97.661019)",11196293,Routine Inspection
7-Eleven Convenience Store #36609,78759,10/16/2014,97,"10800 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.399939, -97.746331)",11017107,Routine Inspection
7-Eleven Convenience Store #36609,78759,04/18/2014,100,"10800 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.399939, -97.746331)",11017107,Routine Inspection
7-Eleven Convenience Store #36609,78759,10/17/2014,91,"10800 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.399939, -97.746331)",11017107,Routine Inspection
7-Eleven Convenience Store #36609,78759,03/27/2015,94,"10800 RESEARCH BLVD SB
AUSTIN, TX 78759
(30.399939, -97.746331)",11017107,Routine Inspection
7-Eleven Convenience Store #36618A,78752,01/09/2015,92,"7114 N IH 35 SVRD SB
AUSTIN, TX 78752
",11087892,Routine Inspection
7-Eleven Convenience Store #36633A,78753,06/15/2015,92,"9401 N IH 35 SVRD NB
AUSTIN, TX 78753
",11275087,Routine Inspection
7-Eleven Convenience Store #39069,78745,11/26/2014,93,"6607 CIRCLE S RD
AUSTIN, TX 78745
(30.193223, -97.777435)",11087905,Routine Inspection
7-Eleven Convenience Store #39069,78745,04/24/2015,97,"6607 CIRCLE S RD
AUSTIN, TX 78745
(30.193223, -97.777435)",11087905,Routine Inspection
7-Eleven Store #35878 A,78701,07/22/2013,93,"613 CONGRESS AVE
AUSTIN, TX 78701
(30.268602, -97.742613)",10873620,Routine Inspection
7-Eleven Store #35878 A,78701,07/14/2014,88,"613 CONGRESS AVE
AUSTIN, TX 78701
(30.268602, -97.742613)",10873620,Routine Inspection
7-Eleven Store #35878 A,78701,01/08/2015,84,"613 CONGRESS AVE
AUSTIN, TX 78701
(30.268602, -97.742613)",10873620,Routine Inspection
7-Eleven Store #36680,78722,05/14/2015,93,"3848 AIRPORT BLVD
AUSTIN, TX 78722
(30.290015, -97.707435)",11102391,Routine Inspection
7-Eleven Store #36680,78722,12/10/2014,97,"3848 AIRPORT BLVD
AUSTIN, TX 78722
(30.290015, -97.707435)",11102391,Routine Inspection
7-Eleven Store #36986,78705,05/26/2015,97,"2330 GUADALUPE ST
AUSTIN, TX 78705
(30.287144, -97.741656)",11261784,Routine Inspection
7-Eleven Store # 36999,78701,05/28/2015,90,"823 CONGRESS AVE
AUSTIN, TX 78701
(30.270141, -97.742042)",11092884,Routine Inspection
7-Eleven Store # 36999,78701,12/01/2014,79,"823 CONGRESS AVE
AUSTIN, TX 78701
(30.270141, -97.742042)",11092884,Routine Inspection
7-Eleven - Vaishnavi Food and Gas,78704,02/19/2013,90,"2820 S LAMAR BLVD
AUSTIN, TX 78704
(30.243639, -97.782263)",10096855,Routine Inspection
7-Eleven - Vaishnavi Food and Gas,78704,08/28/2013,88,"2820 S LAMAR BLVD
AUSTIN, TX 78704
(30.243639, -97.782263)",10096855,Routine Inspection
7-Eleven - Vaishnavi Food and Gas,78704,08/21/2014,96,"2820 S LAMAR BLVD
AUSTIN, TX 78704
(30.243639, -97.782263)",10096855,Routine Inspection
7-Eleven - Vaishnavi Food and Gas,78704,02/20/2015,80,"2820 S LAMAR BLVD
AUSTIN, TX 78704
(30.243639, -97.782263)",10096855,Routine Inspection
7-Eleven - Vaishnavi Food and Gas,78704,02/21/2014,93,"2820 S LAMAR BLVD
AUSTIN, TX 78704
(30.243639, -97.782263)",10096855,Routine Inspection
7-Eleven - Vaishnavi Food and Gas,78704,08/21/2012,100,"2820 S LAMAR BLVD
AUSTIN, TX 78704
(30.243639, -97.782263)",10096855,Routine Inspection
888 Restaurant,78757,05/20/2014,72,"911 W ANDERSON LN
AUSTIN, TX 78757
(30.348386, -97.714627)",2802839,Routine Inspection
888 Restaurant,78757,01/27/2015,75,"911 W ANDERSON LN
AUSTIN, TX 78757
(30.348386, -97.714627)",2802839,Routine Inspection
888 Restaurant,78757,02/21/2013,75,"911 W ANDERSON LN
AUSTIN, TX 78757
(30.348386, -97.714627)",2802839,Routine Inspection
888 Vietnamese,78741,01/27/2015,73,"2400 E OLTORF ST Unit 1-A
AUSTIN, TX 78741
(30.22938, -97.730344)",2802966,1st Follow Up to Routine of 50 - 69
888 Vietnamese,78741,02/26/2014,75,"2400 E OLTORF ST Unit 1-A
AUSTIN, TX 78741
(30.22938, -97.730344)",2802966,Routine Inspection
888 Vietnamese,78741,02/13/2013,87,"2400 E OLTORF ST Unit 1-A
AUSTIN, TX 78741
(30.22938, -97.730344)",2802966,Routine Inspection
888 Vietnamese,78741,01/14/2015,56,"2400 E OLTORF ST Unit 1-A
AUSTIN, TX 78741
(30.22938, -97.730344)",2802966,Routine Inspection
888 Vietnamese,78741,08/08/2013,82,"2400 E OLTORF ST Unit 1-A
AUSTIN, TX 78741
(30.22938, -97.730344)",2802966,Routine Inspection
888 Vietnamese,78741,08/09/2012,85,"2400 E OLTORF ST Unit 1-A
AUSTIN, TX 78741
(30.22938, -97.730344)",2802966,Routine Inspection
969 Express,78749,05/14/2013,93,"7700 FM 969 RD
AUSTIN, TX 78749
",2803806,Routine Inspection
